LEMMA	WORD_FORM	CHAR_NUMBER	ASPECT	DEFAULT	SYNT-WITH-ADJUNCTS
gel	gelsin	6	Perf	0	advmod:emph_nsubj
gel	gelemedi	8	Perf	0	nsubj
gel	gelen	5	Perf	0	nsubj_obl
gel	gelsin	6	Perf	0	nsubj
gel	gelmiş	6	Perf	0	obl
gel	gelmişler	9	Perf	0	obl_obl
gel	geldiğinde	10	Perf	0	advmod:emph_obl
gel	gelen	5	Perf	0	obl
gel	gelmiş	6	Perf	0	advmod_nsubj_obl
gel	geldi	5	Perf	0	nsubj_obl_obl
gel	gelinmediğini	13	Perf	0	obl_obl
gel	gelmiştir	9	Perf	0	nsubj
gel	gelmeyi	7	Perf	0	obl
gel	gelecek	7	Perf	0	nsubj
gel	gelmesine	9	Perf	0	nmod:poss_obl
gel	gelmişti	8	Perf	0	nsubj_obl
gel	geldiğinde	10	Perf	0	nsubj
gel	geldik	6	Perf	0	obl
gel	gelmişti	8	Perf	0	obj
gel	geldim	6	Perf	0	advmod_obl
gel	geldi	5	Perf	0	obj_obj_obl
gel	gelip	5	Perf	0	obl
gel	geldi	5	Perf	0	nsubj_obl_obl_obl
gel	gelip	5	Perf	0	obl
gel	geldim	6	Perf	0	nsubj_obl
gel	geldi	5	Perf	0	nsubj_obl
gel	gelen	5	Perf	0	obj_obl
gel	geldi	5	Perf	0	nsubj
gel	gelip	5	Perf	0	obl
gel	gelen	5	Perf	0	obl
gel	geldiniz	8	Perf	0	obl
gel	geldi	5	Perf	0	obj
gel	geldim	6	Perf	0	advmod_nsubj_obl
gel	geldi	5	Perf	0	advmod_nsubj_obl
gel	geldi	5	Perf	0	nsubj_obl
gel	gel	3	Perf	0	nsubj
gel	geldiğini	9	Perf	0	nmod:poss_obl_obl
gel	gelmişler	9	Perf	0	obl_obl_obl
gel	geldi	5	Perf	0	obl
gel	gelmesi	7	Perf	0	nmod:poss_nsubj
gel	geleceğim	9	Perf	0	nsubj
gel	gelebilecek	11	Perf	0	obl
gel	gelen	5	Perf	0	obl_obl
gel	gelince	7	Perf	0	nsubj_obl
gel	gelen	5	Perf	0	obl_obl
gel	gelmemesi	9	Perf	0	nsubj
gel	geldiniz	8	Perf	0	obl
gel	gelen	5	Perf	0	nsubj
gel	geldik	6	Perf	0	obl
gel	gelen	5	Perf	0	obl
gel	gelmişti	8	Perf	0	nsubj
gel	gelerek	7	Perf	0	obl_obl_obl
gel	geldi	5	Perf	0	nsubj_obl
gel	gelse	5	Perf	0	nsubj
gel	gelmesi	7	Perf	0	nsubj
gel	gelen	5	Perf	0	obl
gel	geldiğini	9	Perf	0	obj_obl_obl_obl
gel	geldiniz	8	Perf	0	obl
gel	gelen	5	Perf	0	obl
gel	gelmesiyle	10	Perf	0	nmod:poss
gel	gelecek	7	Perf	0	nsubj_obl
gel	geldi	5	Perf	0	advmod_nsubj
gel	geldi	5	Perf	0	obl
gel	gelmiş	6	Perf	0	obl
gel	geldim	6	Perf	0	advmod_nsubj_obl
gel	geldi	5	Perf	0	nsubj
gel	gelen	5	Perf	0	advmod
gel	gelen	5	Perf	0	obj
gel	gelmedi	7	Perf	0	nsubj_obl
gel	gelebilmek	10	Perf	0	advmod_obl_obl_obl
gel	gelmeye	7	Perf	0	obl
gel	geldi	5	Perf	0	obj_obl
gel	gelecek	7	Perf	0	nsubj_obl
gel	geldi	5	Perf	0	nsubj_obl
gel	gelmesinde	10	Perf	0	obl
gel	geldiler	8	Perf	0	obl
gel	geldi	5	Perf	0	nsubj
gel	gelmiş	6	Perf	0	advmod_obj
gel	geldiler	8	Perf	0	obl_obl
gel	geldi	5	Perf	0	obj_obl
gel	geldiği	7	Perf	0	obl
gel	geldiklerinde	13	Perf	0	advmod:emph_obl
gel	geldi	5	Perf	0	obj
gel	geldi	5	Perf	0	nsubj_obl
gel	gelmemiş	8	Perf	0	advmod
gel	gelmiş	6	Perf	0	nsubj_obl
gel	geldik	6	Perf	0	obj_obl
gel	gelen	5	Perf	0	advmod_obl_obl_obl
gel	geldiklerini	12	Perf	0	obl_obl
gel	geldi	5	Perf	0	nsubj
gel	gelmesiyle	10	Perf	0	nmod:poss
gel	gelip	5	Perf	0	nsubj_obl_obl
gel	gelince	7	Perf	0	obl
gel	gelen	5	Perf	0	obl
gel	gelen	5	Perf	0	obl
gel	gelmiş	6	Perf	0	advmod_obl
gel	geldi	5	Perf	0	obj_obl
gel	geldiğimizde	12	Perf	0	obl
gel	gelen	5	Perf	0	obl
gel	gelmiş	6	Perf	0	nsubj_obl
gel	gelmişti	8	Perf	0	nsubj_obl
gel	gelmesini	9	Perf	0	nsubj
gel	gelecek	7	Perf	0	obl
gel	geliyordu	9	Prog	1	advmod_nsubj
gel	geliyordu	9	Prog	1	nsubj_obl
gel	geliyor	7	Prog	1	nsubj
gel	geliyor	7	Prog	1	nsubj_obl
gel	geliyor	7	Prog	1	nsubj_obl_obl
gel	geliyor	7	Prog	1	nsubj_obl_obl
gel	geliyor	7	Prog	1	obj_obl_obl
gel	geliyor	7	Prog	1	nsubj_obl
gel	geliyor	7	Prog	1	advmod_nsubj_obl
gel	geliyordu	9	Prog	1	nsubj_obl
gel	geliyor	7	Prog	1	advmod_obj_obl
gel	geliyorum	9	Prog	1	advmod:emph_nsubj_obl
gel	geliyor	7	Prog	1	advmod_advmod_nsubj_obl_obl
gel	geliyor	7	Prog	1	nsubj_obl
gel	geliyordu	9	Prog	1	obl_obl
gel	geliyor	7	Prog	1	obj
gel	geliyorlar	10	Prog	1	obl
gel	geliyor	7	Prog	1	obl
gel	geliyor	7	Prog	1	nsubj
gel	geliyordu	9	Prog	1	obl
gel	geliyorum	9	Prog	1	nsubj_obl
gel	gelmiyor	8	Prog	1	obj_obl_obl
gel	geliyor	7	Prog	1	obj
gerçekleş	gerçekleşir	11	Imp	1	obl
gerçekleş	gerçekleştirilir	16	Imp	1	nsubj
gerçekleş	gerçekleşir	11	Imp	1	nsubj
gerçekleş	gerçekleşen	11	Perf	0	obl
gerçekleş	gerçekleşmesinden	17	Perf	0	nsubj
gerçekleş	gerçekleştirecek	16	Perf	0	obj
gerçekleş	gerçekleşse	11	Perf	0	nsubj
gerçekleş	gerçekleşen	11	Perf	0	obl
gerçekleş	gerçekleşmiştir	15	Perf	0	nsubj_obl_obl_obl_obl
gerçekleş	gerçekleştirerek	16	Perf	0	obj_obl
gerçekleş	gerçekleştirilmesi	18	Perf	0	nmod:poss
gerçekleş	gerçekleşmesi	13	Perf	0	nmod:poss
gerçekleş	gerçekleştiği	13	Perf	0	nmod:poss
gerçekleş	gerçekleştirilmesi	18	Perf	0	obl
gerçekleş	gerçekleşmiş	12	Perf	0	advmod_nsubj
gerçekleş	gerçekleştirilmesi	18	Perf	0	nmod:poss
gerçekleş	gerçekleştirdiği	16	Perf	0	nmod:poss
gerçekleş	gerçekleştirmek	15	Perf	0	obj
gerçekleş	gerçekleştirmeyen	17	Perf	0	obj_obl_obl
gerçekleş	gerçekleştirilmedi	18	Perf	0	nsubj_obl
gerçekleş	gerçekleşmiştir	15	Perf	0	nsubj_obl
gerçekleş	gerçekleşmiştir	15	Perf	0	nsubj_obl
gerçekleş	gerçekleştirebilme	18	Perf	0	obl
gerçekleş	gerçekleşiyor	13	Prog	1	advmod_nsubj
getir	getiririm	9	Imp	1	nsubj_obl
getir	getirmezdi	10	Imp	1	advmod_obj
getir	getiririz	9	Imp	1	advmod_obj_obl
getir	getirir	7	Imp	1	nsubj_obj
getir	getirebilir	11	Imp	1	obl
getir	getiren	7	Perf	0	obj_obl
getir	getirilmesi	11	Perf	0	nsubj_obl
getir	getirmiştir	11	Perf	0	advmod_nsubj_obj
getir	getir	5	Perf	0	obj
getir	getirdim	8	Perf	0	obj_obl
getir	getirildi	9	Perf	0	nsubj_obl
getir	getirdim	8	Perf	0	obj_obl
getir	getirmiş	8	Perf	0	obj_obl
getir	getirmek	8	Perf	0	obj_obl
getir	getirilmesi	11	Perf	0	advmod_nmod:poss_obl
getir	getirmiştim	11	Perf	0	obj_obl
getir	getirsin	8	Perf	0	nsubj_obj_obl
getir	getirmişti	10	Perf	0	nsubj_obj
getir	getirmeye	9	Perf	0	obj
getir	getirdiklerinde	15	Perf	0	obj_obl
getir	getirilmeliydi	14	Perf	0	nsubj_obl_obl
getir	getirildi	9	Perf	0	nsubj_obl_obl
getir	getirdiği	9	Perf	0	obl
getir	getirilmesi	11	Perf	0	obj_obl
getir	getirilip	9	Perf	0	obl
getir	getirmişler	11	Perf	0	obj
getir	getir	5	Perf	0	nsubj_obj_obl
getir	getir	5	Perf	0	nsubj_obj
getir	getirme	7	Perf	0	obj
getir	getirecek	9	Perf	0	obj
getir	getirmiş	8	Perf	0	nsubj_obl
getir	getirdim	8	Perf	0	obj_obl
getir	getireceğini	12	Perf	0	obj_obl_obl
getir	getirdim	8	Perf	0	obj_obl
getir	getirdiği	9	Perf	0	nsubj_obj_obl
getir	getirdiği	9	Perf	0	nsubj
getir	getirilmediğini	15	Perf	0	nsubj_obl
getir	getiren	7	Perf	0	obj_obl
getir	getiriliyor	11	Prog	1	advmod_obj
getir	getiriliyor	11	Prog	1	obj
getir	getiriliyor	11	Prog	1	obj_obl
getir	getiriyorsunuz	14	Prog	1	obj_obl
getir	getiriyor	9	Prog	1	nsubj_obj
getir	getiriliyordu	13	Prog	1	nsubj_obj_obl
getir	getiriyor	9	Prog	1	nsubj_obj_obl
getir	getirmiyordu	12	Prog	1	advmod_obj
getir	getiriyordu	11	Prog	1	nsubj_obj_obl
getir	getiriyorlardı	14	Prog	1	advmod_obj
getir	getiriyor	9	Prog	1	obl
geç	geçemezsiniz	12	Imp	1	obj
geç	geçer	5	Imp	1	advmod_obj
geç	geçer	5	Imp	1	advmod_obl_obl
geç	geçer	5	Imp	1	nsubj
geç	geçti	5	Perf	0	obj
geç	geçti	5	Perf	0	nsubj
geç	geçen	5	Perf	0	obj
geç	geçmedi	7	Perf	0	advmod:emph_nsubj
geç	geçsin	6	Perf	0	nsubj
geç	geçmeyecek	10	Perf	0	obj
geç	geçmek	6	Perf	0	nsubj
geç	geç	3	Perf	0	obl
geç	geçmesine	9	Perf	0	nmod:poss
geç	geçti	5	Perf	0	advmod_obl_obl
geç	geç	3	Perf	0	nsubj_obl
geç	geçti	5	Perf	0	advmod_nsubj_obl_obl
geç	geçince	7	Perf	0	nsubj
geç	geçti	5	Perf	0	advmod_nsubj_obl
geç	geçti	5	Perf	0	nsubj_obl
geç	geçtiğini	9	Perf	0	obj
geç	geçmiş	6	Perf	0	nsubj
geç	geçmesi	7	Perf	0	nmod:poss
geç	geçmişti	8	Perf	0	nsubj_obj
geç	geçmişti	8	Perf	0	nsubj
geç	geçip	5	Perf	0	obl
geç	geçmiş	6	Perf	0	obj_obl
geç	geçtiğini	9	Perf	0	nmod:poss_obl
geç	geçmeye	7	Perf	0	obj_obl
geç	geçtiğinde	10	Perf	0	obl
geç	geçtikten	9	Perf	0	nsubj_obj_obl
geç	geçecek	7	Perf	0	nsubj_obl_obl_obl
geç	geçmesini	9	Perf	0	nsubj
geç	geçecek	7	Perf	0	nsubj_obl_obl
geç	geçse	5	Perf	0	advmod
geç	geçtikçe	8	Perf	0	obj
geç	geçmesini	9	Perf	0	obj
geç	geçtik	6	Perf	0	obl
geç	geçti	5	Perf	0	nsubj_obl
geç	geçmiş	6	Perf	0	obj
geç	geçmişti	8	Perf	0	obj_obl_obl
geç	geçen	5	Perf	0	obl
geç	geçip	5	Perf	0	obl
geç	geçmeden	8	Perf	0	nsubj
geç	geçmesi	7	Perf	0	nmod:poss
geç	geç	3	Perf	0	nsubj
geç	geçecekler	10	Perf	0	nsubj_obl
geç	geçmeden	8	Perf	0	advmod
geç	geçen	5	Perf	0	obl
geç	geç	3	Perf	0	obj
geç	geçilsin	8	Perf	0	obl
geç	geçtikçe	8	Perf	0	nsubj
geç	geçtim	6	Perf	0	advmod_obl
geç	geçti	5	Perf	0	advmod_nsubj
geç	geçmişti	8	Perf	0	obl_obl
geç	geçiyoruz	9	Prog	1	advmod_obl
geç	geçiyor	7	Prog	1	nsubj_obl
geç	geçiyor	7	Prog	1	obj_obl
geç	geçiyordu	9	Prog	1	nsubj
geç	geçiyor	7	Prog	1	nsubj
geç	geçiyor	7	Prog	1	nsubj_obl
geç	geçiyor	7	Prog	1	nsubj_obl
geç	geçiyor	7	Prog	1	obj_obl
geçir	geçirmişti	10	Perf	0	nsubj_obj
geçir	geçirip	7	Perf	0	obj_obl
geçir	geçiren	7	Perf	0	obj
geçir	geçiremediniz	13	Perf	0	obj_obl_obl
geçir	geçirdi	7	Perf	0	obj_obl
geçir	geçirebilecektik	16	Perf	0	advmod_obj
geçir	geçirdikten	11	Perf	0	obj_obj_obl
geçir	geçiren	7	Perf	0	obl_obl
geçir	geçirdiğiniz	12	Perf	0	obl
geçir	geçirdik	8	Perf	0	nsubj_obj_obl
geçir	geçirdiği	9	Perf	0	obl
geçir	geçiren	7	Perf	0	obj
geçir	geçirdim	8	Perf	0	nsubj_obj_obl
geçir	geçirdi	7	Perf	0	obj_obl
geçir	geçirilmeden	12	Perf	0	obj
geçir	geçirdi	7	Perf	0	nsubj_obj
geçir	geçiren	7	Perf	0	obj_obl
geçir	geçiriyor	9	Prog	1	obj
geçir	geçiriyorlardı	14	Prog	1	obj
geçir	geçiriyordu	11	Prog	1	obj
gir	girer	5	Imp	1	advmod_nsubj_obl
gir	girmez	6	Imp	1	obl
gir	girer	5	Imp	1	nsubj_obl_obl
gir	?	1	Imp	1	obl
gir	girer	5	Imp	1	obj
gir	girer	5	Imp	1	obl_obl
gir	girmez	6	Imp	1	nsubj_obl_obl
gir	girebilir	9	Imp	1	obl
gir	?	1	Imp	1	obl
gir	girer	5	Imp	1	nsubj_obl
gir	girerim	7	Imp	1	advmod_nsubj_obl
gir	girip	5	Perf	0	obl
gir	girdik	6	Perf	0	advmod_obl
gir	giren	5	Perf	0	obl
gir	girmiş	6	Perf	0	nsubj_obl_obl_obl
gir	girdiler	8	Perf	0	nsubj_obl_obl
gir	girmiş	6	Perf	0	nsubj_obl
gir	girmiştir	9	Perf	0	nsubj_obl
gir	girebilmek	10	Perf	0	advmod_nsubj_obl
gir	giren	5	Perf	0	advmod_obl
gir	girdiler	8	Perf	0	advmod_advmod_obl
gir	girmişimdir	11	Perf	0	advmod_obl
gir	girdiler	8	Perf	0	nsubj_obl
gir	giren	5	Perf	0	obl
gir	girdiğimizi	11	Perf	0	obl
gir	girelim	7	Perf	0	advmod
gir	girdi	5	Perf	0	obl
gir	girdi	5	Perf	0	obl
gir	girdik	6	Perf	0	obl_obl_obl
gir	girdi	5	Perf	0	obl
gir	girdi	5	Perf	0	nsubj_nsubj_obl_obl
gir	girebilmek	10	Perf	0	obl
gir	girmiş	6	Perf	0	obl
gir	giremeyeceğim	13	Perf	0	advmod_advmod_obl
gir	giremedim	9	Perf	0	obl_obl
gir	girdi	5	Perf	0	obl_obl
gir	girmediği	9	Perf	0	obl
gir	girebilmek	10	Perf	0	nsubj_obl
gir	girip	5	Perf	0	obl
gir	girmesi	7	Perf	0	nsubj_obl
gir	girdi	5	Perf	0	nsubj_obl
gir	girsek	6	Perf	0	advmod_nsubj
gir	girdiğimiz	10	Perf	0	obl
gir	girdi	5	Perf	0	nsubj_obl_obl
gir	girdikçe	8	Perf	0	obl
gir	girdiği	7	Perf	0	advmod
gir	gir	3	Perf	0	obl
gir	girdin	6	Perf	0	obl_obl_obl
gir	girmek	6	Perf	0	advmod_nsubj_obl
gir	girmeden	8	Perf	0	advmod:emph_obl
gir	girmiştin	9	Perf	0	obl
gir	giren	5	Perf	0	advmod
gir	girmeye	7	Perf	0	obl
gir	girecekmiş	10	Perf	0	obl
gir	girerek	7	Perf	0	obl
gir	girdin	6	Perf	0	obl
gir	girmemiştir	11	Perf	0	nsubj_obl
gir	girme	5	Perf	0	obj
gir	girelim	7	Perf	0	obl
gir	girmiş	6	Perf	0	obl
gir	giremiyor	9	Prog	1	nsubj_obl
gir	giriyor	7	Prog	1	obl_obl
gir	giremiyorum	11	Prog	1	advmod_obl
gir	girmiyor	8	Prog	1	aux:q_obl
gir	giriyor	7	Prog	1	nsubj_obl_obl
gir	giriyor	7	Prog	1	nsubj_obl_obl_obl
gir	giriyorduk	10	Prog	1	obl
gir	giriverir	9	Rapid	1	advmod_nsubj_obl
git	giderdi	7	Imp	1	obl
git	giderken	8	Imp	1	obl
git	giderken	8	Imp	1	obl
git	giderken	8	Imp	1	nsubj_obl
git	giderse	7	Imp	1	nsubj
git	giderdi	7	Imp	1	obj
git	gidersiniz	10	Imp	1	obl_obl
git	gidersiniz	10	Imp	1	advmod_advmod
git	gidebilirler	12	Imp	1	nsubj_obl_obl
git	gidersiniz	10	Imp	1	obl
git	gidemem	7	Imp	1	obl
git	giderken	8	Imp	1	obl_obl
git	gider	5	Imp	1	nsubj_obl
git	gitmez	6	Imp	1	advmod_nsubj
git	gidermiş	8	Imp	1	nsubj_obj_obl
git	giderken	8	Imp	1	obl_obl_obl_obl
git	gidildiğinde	12	Perf	0	obl
git	gideceğini	10	Perf	0	obl
git	gitmiş	6	Perf	0	nsubj_obl
git	gitti	5	Perf	0	nsubj
git	giden	5	Perf	0	obl_obl
git	giden	5	Perf	0	obl
git	gitmek	6	Perf	0	obl_obl
git	gittikten	9	Perf	0	nsubj
git	gittiklerini	12	Perf	0	nmod:poss_obl
git	gidelim	7	Perf	0	advmod
git	gittim	6	Perf	0	obl
git	gitti	5	Perf	0	nsubj
git	gitti	5	Perf	0	nsubj_obl_obl_obl
git	gitmekten	9	Perf	0	obl
git	gitmek	6	Perf	0	obl_obl
git	gidelim	7	Perf	0	advmod
git	gideceğiz	9	Perf	0	obl
git	giden	5	Perf	0	obl
git	gittin	6	Perf	0	advmod_obl
git	giden	5	Perf	0	obl
git	gitti	5	Perf	0	advmod:emph_nsubj_obl
git	gidileceğini	12	Perf	0	obl
git	gitmeyen	8	Perf	0	obl
git	gitmek	6	Perf	0	obl_obl
git	gidip	5	Perf	0	obl
git	gitti	5	Perf	0	nsubj
git	gidip	5	Perf	0	compound:redup
git	gittiğimi	9	Perf	0	obl
git	gittik	6	Perf	0	obl
git	gitti	5	Perf	0	obl_obl
git	gitmiş	6	Perf	0	obj
git	git	3	Perf	0	advmod
git	giden	5	Perf	0	obl
git	gittim	6	Perf	0	advmod_obl
git	gitmişti	8	Perf	0	obj_obl
git	gitmiş	6	Perf	0	nsubj
git	gitti	5	Perf	0	nsubj_obj_obl_obl_obl
git	gittiğini	9	Perf	0	obl_obl
git	gitti	5	Perf	0	obl
git	gidip	5	Perf	0	obl_obl
git	gitmeden	8	Perf	0	obl
git	gitmeleri	9	Perf	0	obl
git	gideceğim	9	Perf	0	advmod_obl
git	gidelim	7	Perf	0	obl
git	gideceğim	9	Perf	0	advmod_obl
git	gitmişlerdi	11	Perf	0	obl
git	gitti	5	Perf	0	obl
git	gidebileceği	12	Perf	0	nmod:poss
git	gitti	5	Perf	0	nsubj_obl_obl
git	gittik	6	Perf	0	obl
git	gitmemi	7	Perf	0	obl
git	gitmiş	6	Perf	0	obl
git	gid	3	Perf	0	nsubj
git	gidelim	7	Perf	0	advmod_obl
git	gitmişti	8	Perf	0	nsubj_obl
git	gidip	5	Perf	0	advmod_nsubj
git	gitmiş	6	Perf	0	obl_obl
git	gidelim	7	Perf	0	advmod
git	gittik	6	Perf	0	obl_obl
git	gittim	6	Perf	0	nsubj_obl
git	gidecek	7	Perf	0	obl
git	gitmen	6	Perf	0	nmod:poss
git	gitmiş	6	Perf	0	obl
git	gittik	6	Perf	0	obl_obl
git	git	3	Perf	0	nsubj
git	gittim	6	Perf	0	obl
git	git	3	Perf	0	obl
git	gidip	5	Perf	0	obl
git	gitmiştir	9	Perf	0	obj_obl
git	gittikten	9	Perf	0	nsubj
git	gittiği	7	Perf	0	nmod:poss_obl
git	gitmeyecek	10	Perf	0	advmod
git	gittim	6	Perf	0	obl
git	gidebileceği	12	Perf	0	nsubj_obl
git	giden	5	Perf	0	nsubj
git	gitmiştik	9	Perf	0	obl
git	giden	5	Perf	0	obl_obl
git	gittiler	8	Perf	0	obl
git	gidelim	7	Perf	0	obl
git	gitti	5	Perf	0	nsubj_obl_obl_obl
git	gidiyoruz	9	Prog	1	obl
git	gidiyorduk	10	Prog	1	obl
git	gitmiyor	8	Prog	1	obl
git	gidiyor	7	Prog	1	nsubj
git	gidiyor	7	Prog	1	csubj_obl
git	gidiyorum	9	Prog	1	obl
git	gidiyordu	9	Prog	1	nsubj_obl_obl_obl_obl
git	gidiyordu	9	Prog	1	obl_obl
git	gidiyoruz	9	Prog	1	advmod
git	gidiyor	7	Prog	1	advmod_nsubj
git	gidiyordu	9	Prog	1	advmod_obl
git	gidiyor	7	Prog	1	nsubj
git	gidiyor	7	Prog	1	nsubj
git	gidiyordu	9	Prog	1	nsubj_obl
git	gidiyoruz	9	Prog	1	obl_obl
git	gidiyoruz	9	Prog	1	obj
git	gidiyorlardı	12	Prog	1	nsubj
git	gidiyorum	9	Prog	1	advmod_obl
gönder	göndermem	9	Imp	1	obj_obl_obl
gönder	gönderirim	10	Imp	1	obj_obl
gönder	gönderildi	10	Perf	0	nsubj_obl
gönder	gönderilmedi	12	Perf	0	nsubj_obl
gönder	gönderilmesi	12	Perf	0	nmod:poss_obl
gönder	gönderilmiştir	14	Perf	0	nsubj_obl
gönder	gönderilen	10	Perf	0	obj_obl_obl
gönder	gönderilmesi	12	Perf	0	obl
gönder	gönderilen	10	Perf	0	obl_obl_obl
gönder	gönderilmişti	13	Perf	0	nsubj_obl
gönder	gönderdi	8	Perf	0	advmod_nsubj_obj
gönder	gönderilecek	12	Perf	0	nsubj_obl_obl
gönder	gönderdiği	10	Perf	0	nsubj
gönder	gönderdiği	10	Perf	0	obl_obl
gönder	göndermek	9	Perf	0	obj_obl
gönder	gönderildi	10	Perf	0	obl
gönder	gönderilen	10	Perf	0	advmod_obl_obl_obl
gör	görür	5	Imp	1	obj_obl
gör	görebilirsin	12	Imp	1	obj_obl
gör	görürüm	7	Imp	1	nsubj_obj
gör	görür	5	Imp	1	obj
gör	görürsünüz	10	Imp	1	obj_obj
gör	görür	5	Imp	1	obj
gör	görebilir	9	Imp	1	obj
gör	görmez	6	Imp	1	advmod:emph_obj
gör	görmek	6	Perf	0	advmod_obj
gör	görse	5	Perf	0	advmod:emph
gör	gördüğünü	9	Perf	0	obj_obl
gör	görülmediği	11	Perf	0	obl
gör	görsün	6	Perf	0	obl
gör	görememişti	11	Perf	0	nsubj_obj
gör	gördüğüm	8	Perf	0	nmod:poss_obl
gör	gören	5	Perf	0	obj
gör	görsün	6	Perf	0	obj
gör	gördükçe	8	Perf	0	obl
gör	görmedi	7	Perf	0	nsubj_obj
gör	gördü	5	Perf	0	nsubj_obj
gör	gördüm	6	Perf	0	obj
gör	gördüm	6	Perf	0	advmod_obj
gör	gördüler	8	Perf	0	obj
gör	görsen	6	Perf	0	obj
gör	görmüş	6	Perf	0	obj_obl
gör	görmek	6	Perf	0	obj
gör	görülebilmesi	13	Perf	0	advmod:emph_nmod:poss_obl
gör	görünce	7	Perf	0	obj
gör	gördüğümde	10	Perf	0	advmod_obj
gör	görmek	6	Perf	0	obj
gör	gördüklerini	12	Perf	0	obj
gör	gören	5	Perf	0	obj_obl
gör	görmedim	8	Perf	0	obj
gör	gördü	5	Perf	0	obj
gör	gördükleri	10	Perf	0	advmod_nsubj_obj_obj
gör	görmediğim	10	Perf	0	obl_obl
gör	gördüm	6	Perf	0	obj
gör	gördüm	6	Perf	0	advmod_obj
gör	gördüm	6	Perf	0	obj
gör	görülmüş	8	Perf	0	obl
gör	görmüştü	8	Perf	0	obj
gör	görmek	6	Perf	0	obj_obl
gör	gördüğü	7	Perf	0	obl
gör	görmekten	9	Perf	0	obj
gör	görmek	6	Perf	0	nsubj
gör	görmen	6	Perf	0	obj
gör	gördünüz	8	Perf	0	advmod_advmod_aux:q_nsubj_obj
gör	gördüm	6	Perf	0	obj
gör	görmemiz	8	Perf	0	advmod
gör	görülmüştür	11	Perf	0	obj
gör	göremedim	9	Perf	0	obj
gör	görmek	6	Perf	0	obl
gör	gördüm	6	Perf	0	obj
gör	gördüğü	7	Perf	0	advmod_nsubj
gör	gören	5	Perf	0	obj
gör	gördüm	6	Perf	0	obj
gör	göreyim	7	Perf	0	obj
gör	gördüler	8	Perf	0	obj
gör	görmüştüm	9	Perf	0	obj_obl
gör	görülmeyeceğinden	17	Perf	0	nsubj_obl_obl
gör	görmek	6	Perf	0	obj
gör	gördüm	6	Perf	0	obj_obl
gör	gördük	6	Perf	0	nsubj_obj_obl
gör	gördüğünü	9	Perf	0	nmod:poss_obj
gör	görmüştür	9	Perf	0	obj
gör	gören	5	Perf	0	advmod_obj
gör	gördüm	6	Perf	0	obj_obl
gör	görmek	6	Perf	0	advmod:emph_obj
gör	görmek	6	Perf	0	obj
gör	görmek	6	Perf	0	obj
gör	görmüş	6	Perf	0	obl_obl
gör	görmediğim	10	Perf	0	advmod
gör	görünce	7	Perf	0	obj
gör	görünce	7	Perf	0	nsubj_obj
gör	görünce	7	Perf	0	obj
gör	gördüğüm	8	Perf	0	obl
gör	gördüğüm	8	Perf	0	obl
gör	gördüm	6	Perf	0	obj
gör	gördüm	6	Perf	0	advmod_obj_obl_obl
gör	gören	5	Perf	0	obj
gör	görünce	7	Perf	0	obj
gör	gördü	5	Perf	0	aux:q_obj
gör	gördüğümde	10	Perf	0	advmod_obj
gör	görüyordu	9	Prog	1	advmod_nsubj
gör	görüyor	7	Prog	1	nsubj_obj
gör	görüyor	7	Prog	1	obj_obl
gör	görebiliyordum	14	Prog	1	obj
gör	görülüyordu	11	Prog	1	obj
gör	görüyorum	9	Prog	1	advmod_obj
gör	görüyor	7	Prog	1	obj
gör	görmüyor	8	Prog	1	aux:q_obj
gör	görülebiliyor	13	Prog	1	nsubj_obl
görün	görünür	7	Imp	1	nsubj
görün	görünürlerdi	12	Imp	1	obl
görün	göründü	7	Perf	0	nsubj
görün	görünmeyen	10	Perf	0	nsubj
görün	görünen	7	Perf	0	obl
görün	göründüğü	9	Perf	0	csubj
görün	görünme	7	Perf	0	obl
görün	görünse	7	Perf	0	advmod:emph_obl
görün	görünen	7	Perf	0	obj_obl
görün	görünen	7	Perf	0	obl
görün	görünmesine	11	Perf	0	nmod:poss
görün	görünen	7	Perf	0	obl
görün	göründüğü	9	Perf	0	nsubj
görün	görünmeni	9	Perf	0	obl
görün	görünebileceği	14	Perf	0	nmod:poss
görün	görünen	7	Perf	0	obj
görün	görünen	7	Perf	0	obl
görün	görünüyor	9	Prog	1	advmod
görün	görünüyor	9	Prog	1	obj
görün	görünüyor	9	Prog	1	advmod
görün	görünüyor	9	Prog	1	obl
görün	görünüyor	9	Prog	1	obj_obl
görün	görünüyor	9	Prog	1	nsubj_nsubj_obl
görüş	görüşürüz	9	Imp	1	advmod
görüş	görüşürüz	9	Imp	1	advmod
görüş	görüşürüz	9	Imp	1	advmod_obl
görüş	görüşülerek	11	Perf	0	obl_obl
görüş	görüşmeye	9	Perf	0	obj
görüş	görüştüğümden	13	Perf	0	obl
görüş	görüştü	7	Perf	0	nsubj_obj
görüş	görüşmekten	11	Perf	0	advmod_obl
görüş	görüşen	7	Perf	0	obl
görüş	görüştük	8	Perf	0	obj_obl_obl
görüş	görüşmek	8	Perf	0	obl
görüş	görüşeceğiz	11	Perf	0	obj
görüş	görüştüğünüz	12	Perf	0	obl
görüş	görüşmemesi	11	Perf	0	nmod:poss
görüş	görüşüyoruz	11	Prog	1	obl
görüş	görüşüyoruz	11	Prog	1	obl
göster	gösteririm	10	Imp	1	nsubj_obj_obl
göster	gösterir	8	Imp	1	nsubj_obj_obl
